,index,Series,Country,Year,Value
15543,KHM,"Foreign direct investment, net inflows (% of GDP)",Cambodia,2021,12.9203431206795
15544,GRD,"Foreign direct investment, net inflows (% of GDP)",Grenada,2021,12.8451324604035
15545,ATG,"Foreign direct investment, net inflows (% of GDP)",Antigua and Barbuda,2021,16.6254058878457
15546,BLZ,"Foreign direct investment, net inflows (% of GDP)",Belize,2021,5.21960638954786
15547,MEX,"Foreign direct investment, net inflows (% of GDP)",Mexico,2021,2.62011058387628
15548,EGY,"Foreign direct investment, net inflows (% of GDP)",Egypt,2021,1.26744814697997
15549,CPV,"Foreign direct investment, net inflows (% of GDP)",Cabo Verde,2021,5.40941812389667
15550,MAR,"Foreign direct investment, net inflows (% of GDP)",Morocco,2021,1.50549107029304
15551,SLE,"Foreign direct investment, net inflows (% of GDP)",Sierra Leone,2021,5.2517738908079
15552,MKD,"Foreign direct investment, net inflows (% of GDP)",North Macedonia,2021,5.03618819901225
15553,TGO,"Foreign direct investment, net inflows (% of GDP)",Togo,2021,1.54382763122
15554,GAB,"Foreign direct investment, net inflows (% of GDP)",Gabon,2021,8.08644641664376
15555,GMB,"Foreign direct investment, net inflows (% of GDP)",Gambia,2021,12.3538300399822
15556,LAO,"Foreign direct investment, net inflows (% of GDP)",Lao People's Democratic Republic,2021,5.69344696603116
15557,MNG,"Foreign direct investment, net inflows (% of GDP)",Mongolia,2021,14.2177318674182
15558,ZMB,"Foreign direct investment, net inflows (% of GDP)",Zambia,2021,-3.71634599397167
15559,ZWE,"Foreign direct investment, net inflows (% of GDP)",Zimbabwe,2021,0.585099586088186
15560,MDA,"Foreign direct investment, net inflows (% of GDP)",Moldova,2021,2.86061604288928
15561,ETH,"Foreign direct investment, net inflows (% of GDP)",Ethiopia,2021,3.8279888697897
15562,XKX,"Foreign direct investment, net inflows (% of GDP)",Kosovo,2021,5.32220694702706
15563,GHA,"Foreign direct investment, net inflows (% of GDP)",Ghana,2021,3.36724540053631
15564,CRI,"Foreign direct investment, net inflows (% of GDP)",Costa Rica,2021,5.5890882994079
15565,CIV,"Foreign direct investment, net inflows (% of GDP)",Côte d'Ivoire,2021,1.98796644473195
15566,ARM,"Foreign direct investment, net inflows (% of GDP)",Armenia,2021,2.64363593346125
15567,SDN,"Foreign direct investment, net inflows (% of GDP)",Sudan,2021,1.52324396924553
15568,COG,"Foreign direct investment, net inflows (% of GDP)",Congo,2021,27.6129332719839
15569,VCT,"Foreign direct investment, net inflows (% of GDP)",Saint Vincent and the Grenadines,2021,17.7326542338426
15570,TLS,"Foreign direct investment, net inflows (% of GDP)",Timor-Leste,2021,1.90105350444573
15571,THA,"Foreign direct investment, net inflows (% of GDP)",Thailand,2021,2.89375606703871
15573,BLR,"Foreign direct investment, net inflows (% of GDP)",Belarus,2021,1.80443514735753
15574,TUV,"Foreign direct investment, net inflows (% of GDP)",Tuvalu,2021,0.316050651428571
15575,LBN,"Foreign direct investment, net inflows (% of GDP)",Lebanon,2021,2.58149719603492
15576,HND,"Foreign direct investment, net inflows (% of GDP)",Honduras,2021,3.0747090568753
15578,TON,"Foreign direct investment, net inflows (% of GDP)",Tonga,2021,0.0550874509407781
15580,NPL,"Foreign direct investment, net inflows (% of GDP)",Nepal,2021,0.54100951178267
15581,RWA,"Foreign direct investment, net inflows (% of GDP)",Rwanda,2021,1.91408586058841
15582,COD,"Foreign direct investment, net inflows (% of GDP)",Democratic Republic of the Congo,2021,3.03097458342575
15583,MOZ,"Foreign direct investment, net inflows (% of GDP)",Mozambique,2021,33.5645377386061
15584,SLV,"Foreign direct investment, net inflows (% of GDP)",El Salvador,2021,2.8900140887304
15585,MLI,"Foreign direct investment, net inflows (% of GDP)",Mali,2021,3.34341030293795
15586,PER,"Foreign direct investment, net inflows (% of GDP)",Peru,2021,3.33936583288333
15587,GNQ,"Foreign direct investment, net inflows (% of GDP)",Equatorial Guinea,2021,4.00256912069105
15588,BTN,"Foreign direct investment, net inflows (% of GDP)",Bhutan,2021,0.267098679516091
15589,LCA,"Foreign direct investment, net inflows (% of GDP)",Saint Lucia,2021,5.06425618854059
15590,KEN,"Foreign direct investment, net inflows (% of GDP)",Kenya,2021,0.419901403554731
15591,KGZ,"Foreign direct investment, net inflows (% of GDP)",Kyrgyzstan,2021,2.897092130857
15592,NIC,"Foreign direct investment, net inflows (% of GDP)",Nicaragua,2021,8.70690128070902
15594,PNG,"Foreign direct investment, net inflows (% of GDP)",Papua New Guinea,2021,-0.0402811479739075
15597,SUR,"Foreign direct investment, net inflows (% of GDP)",Suriname,2021,-4.4461868826059
15598,PAK,"Foreign direct investment, net inflows (% of GDP)",Pakistan,2021,0.603567633635409
15599,PAN,"Foreign direct investment, net inflows (% of GDP)",Panama,2021,2.12267110524156
15601,MNE,"Foreign direct investment, net inflows (% of GDP)",Montenegro,2021,11.8360189488293
15602,MHL,"Foreign direct investment, net inflows (% of GDP)",Marshall Islands,2021,2.07396708082456
15603,BWA,"Foreign direct investment, net inflows (% of GDP)",Botswana,2021,0.313118699605129
15604,PHL,"Foreign direct investment, net inflows (% of GDP)",Philippines,2021,3.14972274368077
15605,TUN,"Foreign direct investment, net inflows (% of GDP)",Tunisia,2021,1.14184280026766
15606,SRB,"Foreign direct investment, net inflows (% of GDP)",Serbia,2021,7.24089462289594
15607,ECU,"Foreign direct investment, net inflows (% of GDP)",Ecuador,2021,0.609966437731397
15608,SWZ,"Foreign direct investment, net inflows (% of GDP)",Eswatini,2021,2.37944999940708
15609,MRT,"Foreign direct investment, net inflows (% of GDP)",Mauritania,2021,10.7065407688911
15610,NGA,"Foreign direct investment, net inflows (% of GDP)",Nigeria,2021,0.751578400627589
15611,SLB,"Foreign direct investment, net inflows (% of GDP)",Solomon Islands,2021,1.71126587273326
15612,GTM,"Foreign direct investment, net inflows (% of GDP)",Guatemala,2021,4.18414982926867
15613,PLW,"Foreign direct investment, net inflows (% of GDP)",Palau,2021,14.9444444444444
15614,TUR,"Foreign direct investment, net inflows (% of GDP)",Türkiye,2021,1.61458265476453
15615,COM,"Foreign direct investment, net inflows (% of GDP)",Comoros,2021,0.31053193242339
15616,MWI,"Foreign direct investment, net inflows (% of GDP)",Malawi,2021,0.367577808683406
15617,AZE,"Foreign direct investment, net inflows (% of GDP)",Azerbaijan,2021,-3.1263236112891
15618,COL,"Foreign direct investment, net inflows (% of GDP)",Colombia,2021,2.98326306329715
15619,ALB,"Foreign direct investment, net inflows (% of GDP)",Albania,2021,6.67506922810655
15621,DOM,"Foreign direct investment, net inflows (% of GDP)",Dominican Republic,2021,3.45382078437034
15622,GEO,"Foreign direct investment, net inflows (% of GDP)",Georgia,2021,6.8030975562795
15623,LBR,"Foreign direct investment, net inflows (% of GDP)",Liberia,2021,1.30179538330009
15624,LKA,"Foreign direct investment, net inflows (% of GDP)",Sri Lanka,2021,0.671922358421746
15625,KAZ,"Foreign direct investment, net inflows (% of GDP)",Kazakhstan,2021,2.3257200457187
15626,KIR,"Foreign direct investment, net inflows (% of GDP)",Kiribati,2021,0.498174049540569
15627,VUT,"Foreign direct investment, net inflows (% of GDP)",Vanuatu,2021,4.32090666863716
15628,WSM,"Foreign direct investment, net inflows (% of GDP)",Samoa,2021,1.05080421867932
15629,CAF,"Foreign direct investment, net inflows (% of GDP)",Central African Republic,2021,1.19905413056886
15630,PSE,"Foreign direct investment, net inflows (% of GDP)",West Bank and Gaza Strip,2021,1.41664131990076
15631,UKR,"Foreign direct investment, net inflows (% of GDP)",Ukraine,2021,3.97529980910599
15632,TCD,"Foreign direct investment, net inflows (% of GDP)",Chad,2021,4.77221257877475
15633,IRQ,"Foreign direct investment, net inflows (% of GDP)",Iraq,2021,-1.26860765425301
15634,SEN,"Foreign direct investment, net inflows (% of GDP)",Senegal,2021,8.07917781329536
15635,ARG,"Foreign direct investment, net inflows (% of GDP)",Argentina,2021,1.39202962208735
15637,MDG,"Foreign direct investment, net inflows (% of GDP)",Madagascar,2021,2.47043781478792
15638,NAM,"Foreign direct investment, net inflows (% of GDP)",Namibia,2021,5.27283345252031
15639,BRA,"Foreign direct investment, net inflows (% of GDP)",Brazil,2021,2.88624032195791
15640,MMR,"Foreign direct investment, net inflows (% of GDP)",Myanmar,2021,3.17491299584697
15641,GNB,"Foreign direct investment, net inflows (% of GDP)",Guinea-Bissau,2021,1.45346252609195
15642,IDN,"Foreign direct investment, net inflows (% of GDP)",Indonesia,2021,1.80104100922638
15643,GIN,"Foreign direct investment, net inflows (% of GDP)",Guinea,2021,1.22801539227817
15644,IRN,"Foreign direct investment, net inflows (% of GDP)",Iran,2021,0.396148984045952
15645,PRY,"Foreign direct investment, net inflows (% of GDP)",Paraguay,2021,0.524352949431123
15646,BOL,"Foreign direct investment, net inflows (% of GDP)",Bolivia,2021,1.4442026657009
15647,FJI,"Foreign direct investment, net inflows (% of GDP)",Fiji,2021,9.54063083466472
15648,UZB,"Foreign direct investment, net inflows (% of GDP)",Uzbekistan,2021,3.00637182389262
15649,CMR,"Foreign direct investment, net inflows (% of GDP)",Cameroon,2021,2.12520508585485
15650,LSO,"Foreign direct investment, net inflows (% of GDP)",Lesotho,2021,-0.495654043018655
15651,BIH,"Foreign direct investment, net inflows (% of GDP)",Bosnia and Herzegovina,2021,2.73208239263981
15652,BEN,"Foreign direct investment, net inflows (% of GDP)",Benin,2021,2.01800449823778
15653,SOM,"Personal remittances, received (current US$)",Somalia,2021,1735000000.0
15654,MYS,"Personal remittances, received (current US$)",Malaysia,2021,1565248399.6894
15655,CHN,"Personal remittances, received (current US$)",China (People's Republic of),2021,22482984988.99
15656,IND,"Personal remittances, received (current US$)",India,2021,89375152217.5657
15657,NER,"Personal remittances, received (current US$)",Niger,2021,353331220.113844
15658,UGA,"Personal remittances, received (current US$)",Uganda,2021,1082750314.69806
15659,HTI,"Personal remittances, received (current US$)",Haiti,2021,4196393882.96965
15660,DMA,"Personal remittances, received (current US$)",Dominica,2021,65073681.2394807
15661,TZA,"Personal remittances, received (current US$)",Tanzania,2021,569400000.0
15662,GUY,"Personal remittances, received (current US$)",Guyana,2021,547871142.789224
15663,BFA,"Personal remittances, received (current US$)",Burkina Faso,2021,560550000.0
15664,ZAF,"Personal remittances, received (current US$)",South Africa,2021,926650843.653293
15665,DJI,"Personal remittances, received (current US$)",Djibouti,2021,79433494.0721693
15666,SSD,"Personal remittances, received (current US$)",South Sudan,2021,135000000.0
15667,JOR,"Personal remittances, received (current US$)",Jordan,2021,5162253521.12676
15668,DZA,"Personal remittances, received (current US$)",Algeria,2021,1791143422.81391
15669,STP,"Personal remittances, received (current US$)",Sao Tome and Principe,2021,10591491.6383431
15670,JAM,"Personal remittances, received (current US$)",Jamaica,2021,3706698183.25193
15671,AFG,"Personal remittances, received (current US$)",Afghanistan,2021,300000000.0
15672,MDV,"Personal remittances, received (current US$)",Maldives,2021,4882675.07209389
15674,VNM,"Personal remittances, received (current US$)",Viet Nam,2021,18060000000.0
15675,AGO,"Personal remittances, received (current US$)",Angola,2021,12631149.3197743
15676,BGD,"Personal remittances, received (current US$)",Bangladesh,2021,22205503377.12
15677,TJK,"Personal remittances, received (current US$)",Tajikistan,2021,2921713106.977
15678,BDI,"Personal remittances, received (current US$)",Burundi,2021,48000000.0
15679,MUS,"Personal remittances, received (current US$)",Mauritius,2021,272474595.808307
15680,KHM,"Personal remittances, received (current US$)",Cambodia,2021,1153438268.7216
15681,GRD,"Personal remittances, received (current US$)",Grenada,2021,73965777.3671264
15682,ATG,"Personal remittances, received (current US$)",Antigua and Barbuda,2021,45265850.3993532
15683,BLZ,"Personal remittances, received (current US$)",Belize,2021,135359896.997178
15684,MEX,"Personal remittances, received (current US$)",Mexico,2021,54130298399.0
15685,EGY,"Personal remittances, received (current US$)",Egypt,2021,31487000000.0
15686,CPV,"Personal remittances, received (current US$)",Cabo Verde,2021,302686836.317012
15687,MAR,"Personal remittances, received (current US$)",Morocco,2021,10704830037.896
15688,SLE,"Personal remittances, received (current US$)",Sierra Leone,2021,232350066.92924
15689,MKD,"Personal remittances, received (current US$)",North Macedonia,2021,489643851.0
15690,TGO,"Personal remittances, received (current US$)",Togo,2021,674000000.0
15691,GAB,"Personal remittances, received (current US$)",Gabon,2021,14000000.0
15692,GMB,"Personal remittances, received (current US$)",Gambia,2021,547051423.801967
15693,LAO,"Personal remittances, received (current US$)",Lao People's Democratic Republic,2021,220824485.282103
15694,MNG,"Personal remittances, received (current US$)",Mongolia,2021,471162099.435259
15695,ZMB,"Personal remittances, received (current US$)",Zambia,2021,241688413.153268
15696,ZWE,"Personal remittances, received (current US$)",Zimbabwe,2021,1982000000.0
15697,MDA,"Personal remittances, received (current US$)",Moldova,2021,2119330000.0
15698,ETH,"Personal remittances, received (current US$)",Ethiopia,2021,447647084.052728
15699,XKX,"Personal remittances, received (current US$)",Kosovo,2021,1695069653.79042
15700,GHA,"Personal remittances, received (current US$)",Ghana,2021,4167753823.84541
15701,CRI,"Personal remittances, received (current US$)",Costa Rica,2021,594130696.449927
15702,CIV,"Personal remittances, received (current US$)",Côte d'Ivoire,2021,440194174.696337
15703,ARM,"Personal remittances, received (current US$)",Armenia,2021,1556822543.94877
15704,SDN,"Personal remittances, received (current US$)",Sudan,2021,1119019556.08389
15706,VCT,"Personal remittances, received (current US$)",Saint Vincent and the Grenadines,2021,70057782.6557966
15707,TLS,"Personal remittances, received (current US$)",Timor-Leste,2021,175486954.181369
15708,THA,"Personal remittances, received (current US$)",Thailand,2021,9064843602.60467
15710,BLR,"Personal remittances, received (current US$)",Belarus,2021,1149960674.08
15711,TUV,"Personal remittances, received (current US$)",Tuvalu,2021,2500652.06648611
15712,LBN,"Personal remittances, received (current US$)",Lebanon,2021,6353522181.32758
15713,HND,"Personal remittances, received (current US$)",Honduras,2021,7203426672.83017
15715,TON,"Personal remittances, received (current US$)",Tonga,2021,216878499.960356
15717,NPL,"Personal remittances, received (current US$)",Nepal,2021,8225960574.6612
15718,RWA,"Personal remittances, received (current US$)",Rwanda,2021,391212400.25492
15719,COD,"Personal remittances, received (current US$)",Democratic Republic of the Congo,2021,1347879531.24334
15720,MOZ,"Personal remittances, received (current US$)",Mozambique,2021,453972065.822953
15721,SLV,"Personal remittances, received (current US$)",El Salvador,2021,7488469373.28767
15722,MLI,"Personal remittances, received (current US$)",Mali,2021,1131458579.74862
15723,PER,"Personal remittances, received (current US$)",Peru,2021,3591690872.95451
15725,BTN,"Personal remittances, received (current US$)",Bhutan,2021,73367268.394708
15726,LCA,"Personal remittances, received (current US$)",Saint Lucia,2021,63277310.055147
